Train Size,Params,Validation MSE
0.2,"{'n_estimators': 500, 'max_depth': 40, 'min_samples_split': 2, 'min_samples_leaf': 8, 'max_features': 'sqrt'}",3.71177076665404
0.2,"{'n_estimators': 500, 'max_depth': 40, 'min_samples_split': 2, 'min_samples_leaf': 8, 'max_features': 'log2'}",4.273872884413595
0.2,"{'n_estimators': 500, 'max_depth': 40, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'sqrt'}",2.9753567200874818
0.2,"{'n_estimators': 500, 'max_depth': 40, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'log2'}",3.329992487608802
0.2,"{'n_estimators': 500, 'max_depth': 40, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'sqrt'}",3.029512176962809
0.2,"{'n_estimators': 500, 'max_depth': 40, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'log2'}",3.4499915122918368
0.2,"{'n_estimators': 500, 'max_depth': 40, 'min_samples_split': 5, 'min_samples_leaf': 4, 'max_features': 'sqrt'}",3.2615123958059216
0.2,"{'n_estimators': 500, 'max_depth': 40, 'min_samples_split': 5, 'min_samples_leaf': 4, 'max_features': 'log2'}",3.759947503688307
0.2,"{'n_estimators': 500, 'max_depth': 40, 'min_samples_split': 5, 'min_samples_leaf': 6, 'max_features': 'sqrt'}",3.493253596053074
0.2,"{'n_estimators': 500, 'max_depth': 40, 'min_samples_split': 5, 'min_samples_leaf': 6, 'max_features': 'log2'}",4.038649820050166
0.2,"{'n_estimators': 500, 'max_depth': 40, 'min_samples_split': 5, 'min_samples_leaf': 8, 'max_features': 'sqrt'}",3.71177076665404
0.2,"{'n_estimators': 500, 'max_depth': 40, 'min_samples_split': 5, 'min_samples_leaf': 8, 'max_features': 'log2'}",4.273872884413595
0.2,"{'n_estimators': 500, 'max_depth': 40, 'min_samples_split': 10, 'min_samples_leaf': 1, 'max_features': 'sqrt'}",3.0924450194351527
0.2,"{'n_estimators': 500, 'max_depth': 40, 'min_samples_split': 10, 'min_samples_leaf': 1, 'max_features': 'log2'}",3.5056598314965512
0.2,"{'n_estimators': 500, 'max_depth': 40, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_features': 'sqrt'}",3.147323459210503
0.2,"{'n_estimators': 500, 'max_depth': 40, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_features': 'log2'}",3.602115322264344
0.2,"{'n_estimators': 500, 'max_depth': 40, 'min_samples_split': 10, 'min_samples_leaf': 4, 'max_features': 'sqrt'}",3.3047259571201435
0.2,"{'n_estimators': 500, 'max_depth': 40, 'min_samples_split': 10, 'min_samples_leaf': 4, 'max_features': 'log2'}",3.7859346512847365
0.2,"{'n_estimators': 500, 'max_depth': 40, 'min_samples_split': 10, 'min_samples_leaf': 6, 'max_features': 'sqrt'}",3.493253596053074
0.2,"{'n_estimators': 500, 'max_depth': 40, 'min_samples_split': 10, 'min_samples_leaf': 6, 'max_features': 'log2'}",4.038649820050166
0.2,"{'n_estimators': 500, 'max_depth': 40, 'min_samples_split': 10, 'min_samples_leaf': 8, 'max_features': 'sqrt'}",3.71177076665404
0.2,"{'n_estimators': 500, 'max_depth': 40, 'min_samples_split': 10, 'min_samples_leaf': 8, 'max_features': 'log2'}",4.273872884413595
0.2,"{'n_estimators': 500, 'max_depth': 40, 'min_samples_split': 15, 'min_samples_leaf': 1, 'max_features': 'sqrt'}",3.2275485166969204
0.2,"{'n_estimators': 500, 'max_depth': 40, 'min_samples_split': 15, 'min_samples_leaf': 1, 'max_features': 'log2'}",3.670002537613038
0.2,"{'n_estimators': 500, 'max_depth': 40, 'min_samples_split': 15, 'min_samples_leaf': 2, 'max_features': 'sqrt'}",3.2696953916963025
0.2,"{'n_estimators': 500, 'max_depth': 40, 'min_samples_split': 15, 'min_samples_leaf': 2, 'max_features': 'log2'}",3.753889237021821
0.2,"{'n_estimators': 500, 'max_depth': 40, 'min_samples_split': 15, 'min_samples_leaf': 4, 'max_features': 'sqrt'}",3.4142975688739092
0.2,"{'n_estimators': 500, 'max_depth': 40, 'min_samples_split': 15, 'min_samples_leaf': 4, 'max_features': 'log2'}",3.9259771389073137
0.2,"{'n_estimators': 500, 'max_depth': 40, 'min_samples_split': 15, 'min_samples_leaf': 6, 'max_features': 'sqrt'}",3.538486643314774
0.2,"{'n_estimators': 500, 'max_depth': 40, 'min_samples_split': 15, 'min_samples_leaf': 6, 'max_features': 'log2'}",4.098237683966178
0.2,"{'n_estimators': 500, 'max_depth': 40, 'min_samples_split': 15, 'min_samples_leaf': 8, 'max_features': 'sqrt'}",3.71177076665404
0.2,"{'n_estimators': 500, 'max_depth': 40, 'min_samples_split': 15, 'min_samples_leaf': 8, 'max_features': 'log2'}",4.273872884413595
0.2,"{'n_estimators': 500, 'max_depth': 50, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'sqrt'}",2.9375300347871267
0.2,"{'n_estimators': 500, 'max_depth': 50, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'log2'}",3.2866179269261777
0.2,"{'n_estimators': 500, 'max_depth': 50, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'sqrt'}",3.020758382254667
0.2,"{'n_estimators': 500, 'max_depth': 50, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'log2'}",3.438577035364253
0.2,"{'n_estimators': 500, 'max_depth': 50, 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_features': 'sqrt'}",3.2615123958059216
0.2,"{'n_estimators': 500, 'max_depth': 50, 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_features': 'log2'}",3.759947503688307
0.2,"{'n_estimators': 500, 'max_depth': 50, 'min_samples_split': 2, 'min_samples_leaf': 6, 'max_features': 'sqrt'}",3.493253596053074
0.2,"{'n_estimators': 500, 'max_depth': 50, 'min_samples_split': 2, 'min_samples_leaf': 6, 'max_features': 'log2'}",4.038649820050166
0.2,"{'n_estimators': 500, 'max_depth': 50, 'min_samples_split': 2, 'min_samples_leaf': 8, 'max_features': 'sqrt'}",3.71177076665404
0.2,"{'n_estimators': 500, 'max_depth': 50, 'min_samples_split': 2, 'min_samples_leaf': 8, 'max_features': 'log2'}",4.273872884413595
0.2,"{'n_estimators': 500, 'max_depth': 50, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'sqrt'}",2.9753567200874818
0.2,"{'n_estimators': 500, 'max_depth': 50, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'log2'}",3.329992487608802
0.2,"{'n_estimators': 500, 'max_depth': 50, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'sqrt'}",3.029512176962809
0.2,"{'n_estimators': 500, 'max_depth': 50, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'log2'}",3.4499915122918368
0.2,"{'n_estimators': 500, 'max_depth': 50, 'min_samples_split': 5, 'min_samples_leaf': 4, 'max_features': 'sqrt'}",3.2615123958059216
0.2,"{'n_estimators': 500, 'max_depth': 50, 'min_samples_split': 5, 'min_samples_leaf': 4, 'max_features': 'log2'}",3.759947503688307
0.2,"{'n_estimators': 500, 'max_depth': 50, 'min_samples_split': 5, 'min_samples_leaf': 6, 'max_features': 'sqrt'}",3.493253596053074
0.2,"{'n_estimators': 500, 'max_depth': 50, 'min_samples_split': 5, 'min_samples_leaf': 6, 'max_features': 'log2'}",4.038649820050166
0.2,"{'n_estimators': 500, 'max_depth': 50, 'min_samples_split': 5, 'min_samples_leaf': 8, 'max_features': 'sqrt'}",3.71177076665404
0.2,"{'n_estimators': 500, 'max_depth': 50, 'min_samples_split': 5, 'min_samples_leaf': 8, 'max_features': 'log2'}",4.273872884413595
0.2,"{'n_estimators': 500, 'max_depth': 50, 'min_samples_split': 10, 'min_samples_leaf': 1, 'max_features': 'sqrt'}",3.0924450194351527
0.2,"{'n_estimators': 500, 'max_depth': 50, 'min_samples_split': 10, 'min_samples_leaf': 1, 'max_features': 'log2'}",3.5056598314965512
0.2,"{'n_estimators': 500, 'max_depth': 50, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_features': 'sqrt'}",3.147323459210503
0.2,"{'n_estimators': 500, 'max_depth': 50, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_features': 'log2'}",3.602115322264344
0.2,"{'n_estimators': 500, 'max_depth': 50, 'min_samples_split': 10, 'min_samples_leaf': 4, 'max_features': 'sqrt'}",3.3047259571201435
0.2,"{'n_estimators': 500, 'max_depth': 50, 'min_samples_split': 10, 'min_samples_leaf': 4, 'max_features': 'log2'}",3.7859346512847365
0.2,"{'n_estimators': 500, 'max_depth': 50, 'min_samples_split': 10, 'min_samples_leaf': 6, 'max_features': 'sqrt'}",3.493253596053074
0.2,"{'n_estimators': 500, 'max_depth': 50, 'min_samples_split': 10, 'min_samples_leaf': 6, 'max_features': 'log2'}",4.038649820050166
0.2,"{'n_estimators': 500, 'max_depth': 50, 'min_samples_split': 10, 'min_samples_leaf': 8, 'max_features': 'sqrt'}",3.71177076665404
0.2,"{'n_estimators': 500, 'max_depth': 50, 'min_samples_split': 10, 'min_samples_leaf': 8, 'max_features': 'log2'}",4.273872884413595
0.2,"{'n_estimators': 500, 'max_depth': 50, 'min_samples_split': 15, 'min_samples_leaf': 1, 'max_features': 'sqrt'}",3.2275485166969204
0.2,"{'n_estimators': 500, 'max_depth': 50, 'min_samples_split': 15, 'min_samples_leaf': 1, 'max_features': 'log2'}",3.670002537613038
0.2,"{'n_estimators': 500, 'max_depth': 50, 'min_samples_split': 15, 'min_samples_leaf': 2, 'max_features': 'sqrt'}",3.2696953916963025
0.2,"{'n_estimators': 500, 'max_depth': 50, 'min_samples_split': 15, 'min_samples_leaf': 2, 'max_features': 'log2'}",3.753889237021821
0.2,"{'n_estimators': 500, 'max_depth': 50, 'min_samples_split': 15, 'min_samples_leaf': 4, 'max_features': 'sqrt'}",3.4142975688739092
0.2,"{'n_estimators': 500, 'max_depth': 50, 'min_samples_split': 15, 'min_samples_leaf': 4, 'max_features': 'log2'}",3.9259771389073137
0.2,"{'n_estimators': 500, 'max_depth': 50, 'min_samples_split': 15, 'min_samples_leaf': 6, 'max_features': 'sqrt'}",3.538486643314774
0.2,"{'n_estimators': 500, 'max_depth': 50, 'min_samples_split': 15, 'min_samples_leaf': 6, 'max_features': 'log2'}",4.098237683966178
0.2,"{'n_estimators': 500, 'max_depth': 50, 'min_samples_split': 15, 'min_samples_leaf': 8, 'max_features': 'sqrt'}",3.71177076665404
0.2,"{'n_estimators': 500, 'max_depth': 50, 'min_samples_split': 15, 'min_samples_leaf': 8, 'max_features': 'log2'}",4.273872884413595
